#pgII [uA] data read from database by pab Ltd "mountain"
#see http://bsdf.pab.eu for pgII gonio-photometer and BSDF details
#mountain-version	"pab mountain V3.2.3"
#database-host	pgdb
#database-name	pabpg
#measured_at	"2017-05-29 12:52:19"
#data_read_from_db	"2018-08-23 11:02:46"
#database_id	48
#datapoints_in_db	249345
#database_reference_id	0
#integrated_value	0.018	6.3
#sample_label	"iri_flake_paper"
#sample_name	"Iridescent_flake_paper"
#lamp	"Halogen_12V"
#beamshape	"det,f=300,a=1"
#filterlamp	"IRcutoff"
#filterdet	"none"
#comment	"(null)"
#mcomment	"$Id: do_meas_batch.c,v 1.34 2014/02/05 12:16:00 apian Exp apian $daq serial[0]="007" (channel minimum)|autochanger5 place=1|optfile=epfl-ultrafine|userdata=$Header: /usr/local/pab_pg/etc/RCS/userdata.pgII-epfl,v 1.11 2017/05/26 15:43:23 pgadmin Exp pgadmin $|cxtcounter=yes|bl_armB=0|daq_ss=100|speedbend=(0,0)|pawait=30|minspacing=-1|lamp_cycles=4 poweron=516 [h] last_change=63 [min]"
#dbfilter	""
#column	daq
#dump-host	pgII-epfl
#incident_angle	30	0
#intheta	30
#inphi	0
#front_integral	0.0175
#incident_and_front_integral	30	0	0.0175
#mountain_minimum_angle	0.0014 [deg]
#datapoints_in_file	249290
#format: theta	phi	[uA]
29.8773  6.54259  0.0343067
29.8216  6.51957  0.0321849
32.4983  6.49202  0.0324849
62.9837  3.22459  0.0293212
46.8456  2.66731  0.0334039
57.5938  1.53843  0.032243
49.7493  1.15376  0.0322118
57.3802  0.747305  0.0312956
62.5117  0.0761531  0.0325276
44.5943  179.741  0.0331649
38.591  178.886  0.029982
38.5341  178.89  0.0317774
34.5296  174.338  0.0346765
32.9031  173.466  0.0367823
30.8481  173.561  0.0378843
29.0742  173.755  0.0375659
26.7351  172.474  0.0417881
22.605  171.343  0.0406656
22.2748  173.61  0.0431587
24.7378  176.978  0.0328352
39.4814  0.904341  0.0300371
39.4242  0.900169  0.0304587
20.6713  176.143  0.0311645
54.8296  0.48472  0.0353121
50.8251  0.402575  0.033136
58.5854  1.39747  0.0322012
77.4254  1.48442  0.0324368
44.5117  1.18634  0.0313265
34.7365  179.988  0.0305196
28.7194  179.167  0.0319999
28.662  179.171  0.0343828
26.396  177.974  0.0365636
33.2721  1.29543  0.0386083
24.9155  179.136  0.0479133
29.8403  2.18166  0.0546202
23.1646  178.082  0.0563152
21.0569  175.634  0.0435745
22.3093  171.706  0.0628631
23.4622  174.432  0.111254
21.8999  177.468  0.0813497
21.8424  177.478  0.0842109
23.1896  1.27266  0.0728256
12.0183  167.452  0.0647591
19.8823  4.61614  0.0725245
6.67441  45.0759  0.0692556
2.82459  153.401  0.066407
5.51466  166.237  0.066751
6.56331  177.629  0.0676153
28.1476  168.77  0.0628997
7.01241  143.673  0.0594714
7.0355  144.106  0.0619229
7.92952  152.344  0.0725528
6.88783  159.559  0.0718594
9.07489  163.946  0.0707033
7.25958  151.21  0.0654305
9.49736  162.532  0.0640103
8.28456  168.9  0.0581115
24.8943  177.425  0.0614486
9.60198  166.156  0.059041
14.0851  168.344  0.0617518
14.1822  168.602  0.0673466
11.5374  167.306  0.0612387
18.3399  174.445  0.058839
20.8373  173.633  0.0656795
12.3541  166.17  0.0671021
11.1976  172.083  0.0636006
9.70053  179.423  0.0622064
11.7463  178.681  0.0646575
11.4015  177.063  0.0665194
10.0787  169.616  0.0638069
10.1313  169.757  0.0583833
10.1234  176.342  0.0687565
23.6803  178.971  0.0629138
27.9526  178.955  0.0659316
21.2879  177.139  0.0645569
22.8029  175.963  0.0636227
14.8415  174.146  0.0586242
28.9819  178.185  0.0600133
30.951  177.892  0.059103
29.7012  178.418  0.0598022
29.7587  178.435  0.0666522
15.6981  177.372  0.067336
20.4858  178.703  0.0707269
33.5329  179.676  0.0674879
25.2193  177.968  0.0593643
34.0637  178.883  0.0588893
12.7777  175.903  0.0590411
16.0046  175.399  0.0616712
19.3929  175.694  0.0596048
17.7049  175.809  0.0574197
17.7608  175.863  0.0587971
12.8022  173.517  0.060548
9.68428  172.802  0.0604022
10.836  168.772  0.0560128
13.5995  174.252  0.0556092
16.0219  176.842  0.055834
15.2762  176.149  0.05744
14.708  174.653  0.0586372
12.8829  174.542  0.0598434
16.5903  176.718  0.0609751
16.6472  176.765  0.0587275
18.1921  178.136  0.0577494
34.0156  179.152  0.0605104
39.0873  179.044  0.0608551
24.6342  177.594  0.0595212
18.6734  178.277  0.0587866
18.8764  178.057  0.0585308
16.3521  177.049  0.0549681
15.9417  179.028  0.0587486
13.136  176.665  0.0573235
13.1932  176.721  0.0519415
18.3416  179.496  0.0523499
24.4839  0.0639396  0.0495921
30.7434  0.456922  0.0538238
6.10117  0.569141  0.0552887
4.82653  7.90335  0.051154
9.62198  179.315  0.0513935
13.801  179.55  0.0491209
70.0264  2.48713  0.0205538
21.8432  179.464  0.0212578
73.9785  178.413  0.0338606
15.9501  179.587  0.0349585
17.7018  13.4597  0.0354007
17.796  23.2288  0.029924
17.7409  23.1927  0.0256736
18.2347  16.1791  0.0249235
16.4694  18.6809  0.0265824
73.3897  179.618  0.0288725
20.7728  0.517804  0.0333674
22.5858  0.157878  0.0337319
24.8789  6.33126  0.0294797
28.4323  6.95754  0.0297932
33.6637  7.00812  0.028192
38.2396  4.44133  0.029483
34.4564  3.5751  0.0266865
36.6012  4.20016  0.0294724
60.6432  3.58488  0.0298284
45.7239  4.12724  0.0296791
40.3488  3.98893  0.0293628
36.7205  4.39505  0.0268555
36.4363  6.0206  0.0317052
43.6173  5.64451  0.0296588
34.4842  7.18119  0.0277252
31.7273  6.56059  0.0305925
31.0006  6.84513  0.0351926
30.7516  7.68935  0.033327
30.6966  7.66165  0.0324849
53.2592  3.87527  0.0346262
67.5867  2.88598  0.0342096
75.5604  1.4011  0.0332563
63.8453  1.28694  0.0347941
68.8551  1.07184  0.0321119
61.742  0.630948  0.0306913
45.6024  179.208  0.0302964
36.8851  178.025  0.029269
36.8283  178.034  0.0351318
34.8397  175.075  0.0360979
34.0253  174.562  0.0351793
32.6873  172.625  0.0305685
31.0025  175.542  0.0336327
30.3033  176.379  0.0343898
28.7361  175.997  0.0362495
39.8123  1.66655  0.0317826
36.717  0.957383  0.0332113
36.6598  0.953086  0.0328052
50.527  179.515  0.0289667
62.6503  1.82161  0.0284489
66.1593  2.07024  0.0323333
38.5848  1.66788  0.0300821
34.3383  1.48974  0.0305196
31.4467  1.24087  0.0339789
31.3893  1.23523  0.0357717
26.9702  1.65391  0.0383008
28.1672  1.50803  0.0369682
29.7542  4.31685  0.0465931
33.1088  4.08471  0.0542084
24.5257  3.75887  0.0563152
19.4447  175.634  0.0449884
20.0863  173.986  0.0542118
30.4267  2.04835  0.111835
17.3119  3.83338  0.0811524
17.2544  3.82032  0.0700735
23.8743  4.49803  0.0644601
11.5  15.8941  0.0697903
21.4775  15.2678  0.0689178
8.49872  82.1686  0.0715981
26.7743  17.2081  0.0693781
4.25017  69.3532  0.0717748
44.6933  1.19766  0.0716977
67.6825  0.938769  0.071075
34.9744  179.077  0.0644451
35.0319  179.085  0.0651278
14.8652  178.559  0.0723581
5.15351  156.6  0.0716605
7.60254  166.575  0.068205
5.50549  151.672  0.0663171
8.6517  168.233  0.062659
8.86986  179.337  0.0584233
12.5691  176.905  0.0603307
9.9461  173.88  0.0598442
14.362  175.612  0.0617836
14.4185  175.662  0.0618376
14.3794  170.916  0.0609389
10.1757  168.84  0.0626892
16.3785  174.892  0.0667582
14.5971  173.081  0.0664362
11.7621  171.406  0.0629228
9.13747  170.238  0.0630947
16.1354  176.805  0.0653658
16.0808  174.049  0.0609776
12.7523  172.111  0.0594248
12.8061  172.209  0.0585831
17.2151  173.661  0.0643196
36.2178  178.552  0.0643282
20.8538  176.595  0.0613042
28.2235  176.842  0.0681494
15.9933  172.523  0.0634575
16.6597  172.565  0.0626348
40.5863  177.64  0.058523
35.8166  177.743  0.0586051
33.1263  177.647  0.0630512
33.1829  177.672  0.0690865
13.1469  173.078  0.0660774
12.9834  172.933  0.0684858
25.7441  177.336  0.0667977
46.6044  178.226  0.0596715
37.9599  177.33  0.0600182
28.9766  177.159  0.059537
25.7487  174.6  0.0577476
16.3679  170.505  0.0602007
17.2074  172.515  0.0626457
17.2582  172.612  0.0629146
15.2894  169.619  0.0607071
13.9686  170.178  0.0562053
11.7983  171.039  0.0525662
14.0571  171.028  0.0538382
17.0017  173.618  0.0583613
17.1028  173.007  0.0592999
15.1459  173.323  0.0588406
16.3845  173.783  0.0622405
17.6109  174.63  0.0614746
17.6646  174.706  0.0630132
19.4076  176.506  0.0631272
22.5189  177.812  0.065715
29.4215  178.389  0.0612628
21.7004  176.617  0.0606591
18.8407  176.614  0.0574797
20.649  177.11  0.0599338
15.7557  175.074  0.0607473
15.309  174.897  0.0597447
13.4612  173.105  0.0588367
13.5134  173.218  0.049389
16.2019  178.275  0.0454999
39.6111  179.306  0.0493776
34.4601  178.593  0.0517989
18.6218  177.233  0.0535706
14.4911  178.532  0.0515542
14.0107  176.754  0.0480095
72.0919  178.289  0.0352671
72.2661  178.309  0.038366
75.8551  178.508  0.040364
20.1137  175.052  0.0342826
29.1225  4.03385  0.0279578
17.2742  175.576  0.0265195
18.3337  7.2387  0.0280525
18.4148  175.983  0.0304409
21.115  175.644  0.0309472
23.0634  174.11  0.0321797
24.8022  179.446  0.032013
31.1315  3.26043  0.0364859
28.0841  4.45289  0.0352344
40.0357  6.39729  0.029791
42.9783  5.44392  0.0314284
41.8426  4.82241  0.0319613
45.6672  5.50847  0.0296038
51.8013  5.23495  0.0280333
36.0315  4.48631  0.0286549
33.3851  5.54975  0.0297832
34.2053  6.13344  0.0294566
33.76  6.47343  0.0307034
30.961  6.86951  0.0326718
31.398  4.97058  0.0340838
27.1013  6.53968  0.0299965
27.8222  6.44138  0.0279389
27.7663  6.41992  0.0327849
32.0269  6.73488  0.0311229
64.4626  3.13432  0.0317924
75.8455  1.39105  0.0349789
61.6252  2.40545  0.0329146
43.531  3.58266  0.0313964
38.8096  1.67284  0.0282738
36.7799  179.369  0.0293837
34.5298  176.647  0.0300838
34.4733  176.66  0.0344412
33.2009  175.329  0.0349811
33.4556  176.173  0.0359808
31.7323  174.644  0.0314961
31.1101  177.061  0.0323074
24.8661  172.706  0.032435
28.3875  176.068  0.0327418
22.7366  175.259  0.0376983
22.6798  175.275  0.0349477
44.6155  0.0141404  0.0305365
58.8159  0.243275  0.0303272
39.2509  3.76291  0.0310857
57.7475  2.46751  0.032954
33.6086  3.17624  0.0310154
26.5691  1.51927  0.029484
31.8828  3.74214  0.03721
31.8262  3.72495  0.0368605
46.0325  2.97381  0.0392233
32.285  3.63398  0.040485
28.1915  4.46569  0.0502966
31.3898  6.44677  0.0527859
32.0979  3.51152  0.0525783
29.215  3.19977  0.0404436
33.5897  3.1249  0.0461712
72.5973  3.80386  0.111544
41.4467  6.5151  0.0847042
41.3945  6.4786  0.0732187
28.5208  9.6427  0.0642607
10.0832  45.3662  0.0650066
11.0529  32.4338  0.0645497
8.04886  91.036  0.0673974
11.2497  35.6234  0.0681301
6.80541  62.481  0.0681301
3.62012  59.5554  0.0683929
39.8663  176.815  0.0695303
36.8153  7.69769  0.0703971
36.8592  7.63522  0.0632249
14.9785  3.3586  0.0706063
2.70277  0.675879  0.0734504
9.31106  0.163371  0.0704035
14.2324  176.562  0.063204
6.8038  176.069  0.0596446
26.6461  2.71861  0.0580076
7.92454  6.45196  0.0569769
23.6574  0.794576  0.0544226
11.5283  178.795  0.058539
11.5861  178.81  0.060718
15.642  175.945  0.0623852
24.8285  176.244  0.0626892
13.1641  176.755  0.0669543
7.09257  169.663  0.0656752
8.31886  164.384  0.0642879
11.3825  172.245  0.0637855
13.4077  174.321  0.0613187
13.6326  177.013  0.0621129
13.69  177.05  0.0602401
10.061  172.987  0.0575843
10.2392  176.654  0.0621113
16.2102  178.42  0.0623076
16.2234  176.055  0.0600844
17.0447  178.244  0.0626749
13.7854  178.312  0.0623263
28.9085  178.446  0.0596159
32.5279  178.727  0.059601
35.675  178.916  0.062108
35.675  178.916  0.0637404
24.983  178.502  0.0716144
13.2395  175.998  0.066271
19.5626  178.207  0.0696551
31.6531  179.298  0.0688683
25.8671  178.9  0.0599787
46.7473  179.495  0.0586841
28.4918  177.561  0.0599337
17.1135  173.641  0.0584518
14.0181  172.322  0.0634782
14.0706  172.427  0.0661732
15.1473  174.287  0.0672168
13.7554  172.472  0.0601989
12.5575  173.908  0.0569012
13.5477  175.425  0.051963
20.1153  176.545  0.0543176
17.7087  174.104  0.0573367
20.4828  176.297  0.0611598
19.2136  175.94  0.0599587
15.1034  175.863  0.0614415
15.1596  175.923  0.0593765
20.8993  177.463  0.0651061
26.3328  178.894  0.0647206
21.1627  179.083  0.0695232
15.5869  178.402  0.0607532
16.7744  178.194  0.0553837
17.6764  177.22  0.0595908
21.4555  176.282  0.0571278
20.3448  175.328  0.061531
17.8438  174.451  0.0637291
13.9512  172.429  0.0655927
14.0018  172.551  0.0515331
18.8279  175.949  0.0417072
34.848  177.721  0.0469994
42.0064  177.408  0.0490275
14.6833  172.978  0.0498351
12.9308  172.618  0.0468152
10.6729  170.428  0.0476114
46.0058  7.06566  0.0251803
25.6928  0.375737  0.0377787
19.5968  170.386  0.0434774
76.8001  178.628  0.0435579
20.3027  179.838  0.0317485
27.5897  177.098  0.0247972
19.8859  165.976  0.0251433
19.9123  169.272  0.0277942
21.296  171.129  0.032359
24.0872  177.165  0.0325936
24.9048  173.55  0.0334316
27.9506  177.509  0.0341925
27.5745  178.252  0.0374364
46.6026  4.37408  0.0288297
54.7589  3.7341  0.0304
40.1025  4.4508  0.0289964
62.5552  3.77713  0.0290306
47.2919  2.7582  0.0303379
35.7272  2.28137  0.0287716
32.8933  2.17571  0.028367
33.3453  3.73044  0.0284456
32.9372  5.12275  0.0253427
30.2288  1.51482  0.0328742
27.2167  0.243395  0.029899
27.6681  3.55268  0.0282328
27.6117  3.541  0.0299848
27.72  4.33582  0.029121
46.4818  3.79415  0.0300802
65.1117  1.42711  0.0357896
45.3533  2.28554  0.0355855
34.1258  2.77602  0.0281731
33.0688  179.562  0.0285723
32.8107  177.04  0.0296185
32.6003  175.389  0.0293145
32.5442  175.407  0.0319171
35.0296  174.532  0.0349345
33.551  173.243  0.0360979
33.4069  172.676  0.0353797
32.4646  172.626  0.0326298
41.5189  175.071  0.0334288
32.9446  173.376  0.0331552
26.6172  170.051  0.0319977
38.4657  175.32  0.0351518
33.4805  174.35  0.0347228
31.8919  176.806  0.0355226
50.5347  0.57274  0.0351806
27.0984  7.641  0.0328097
33.8234  3.36635  0.036097
34.2495  4.80757  0.0341441
33.8857  4.77379  0.0390275
33.8297  4.7512  0.0383452
36.2018  5.22508  0.0393258
39.1716  3.0324  0.040485
34.7515  4.91407  0.0492672
42.895  5.00881  0.0471807
54.2673  2.97629  0.0447463
66.8655  3.82638  0.087397
67.0571  4.32535  0.105347
23.9465  13.1911  0.0839149
23.8947  13.1296  0.0728256
20.4219  12.2416  0.063862
12.7288  27.716  0.0644067
11.6834  16.2555  0.0636512
9.21269  63.5906  0.0625582
4.94371  108.434  0.0612046
4.61274  122.292  0.0665422
39.9222  176.841  0.0667305
39.9781  176.867  0.0669236
40.0341  176.892  0.0675265
40.09  176.918  0.0639259
40.146  176.944  0.0664214
3.32961  25.4147  0.0675836
8.90627  12.8052  0.066706
10.7582  7.6691  0.0644184
17.5809  2.84784  0.0636985
27.5311  3.49194  0.0611254
29.4397  3.2513  0.0563672
10.7369  4.05481  0.0547238
10.7939  4.00283  0.0561793
6.28678  0.447772  0.0590895
11.263  176.497  0.063905
12.2003  179.004  0.063371
16.9832  0.908821  0.0643164
8.05479  173.638  0.0674826
8.22094  167.789  0.06419
12.7881  170.764  0.0635881
12.771  175.362  0.0647587
11.0095  177.692  0.0637643
11.0671  177.723  0.0645203
10.8979  179.645  0.0611797
9.43957  175.043  0.0652229
39.4713  179.622  0.0612974
26.3555  178.725  0.0595762
17.0845  178.974  0.0584864
16.8987  178.104  0.0602696
34.2186  177.891  0.0577281
27.8173  177.493  0.0585055
23.2143  177.531  0.0599186
23.3285  177.586  0.0637973
16.847  174.949  0.0610335
13.7344  177.399  0.0652654
11.8173  174.197  0.0661075
16.9348  177.553  0.0620769
21.0385  178.214  0.0603883
23.0888  179.182  0.0580683
19.0679  178.186  0.0618181
25.8655  176.703  0.0545282
14.9547  173.237  0.0618874
15.008  173.327  0.0628483
16.5375  174.667  0.0640979
13.1399  173.649  0.0598939
10.1916  178.764  0.0570007
9.71778  176.013  0.0565468
18.8577  177.373  0.0584624
27.5649  178.098  0.0596099
22.6837  177.088  0.0597554
37.8247  178.668  0.0573816
14.8684  175.248  0.058877
14.924  175.318  0.0561795
24.0113  178.593  0.0683131
21.4637  179.087  0.0678519
18.0048  178.62  0.0721596
22.4688  177.698  0.0522949
19.9823  177.218  0.0522805
22.1422  177.913  0.0518504
21.0362  177.627  0.0587312
21.0977  176.853  0.066504
16.9128  175.709  0.0656179
16.968  175.776  0.0624684
14.4607  175.889  0.0539836
37.215  178.126  0.0451007
43.283  177.963  0.0467926
43.671  177.997  0.0467694
25.1369  177.097  0.0506216
9.2523  171.107  0.0375591
24.5555  174.953  0.0417676
70.5427  3.08524  0.000598319
76.5976  3.42197  0.0271918
33.5024  2.18119  0.0385824
24.9196  3.70244  0.0245871
20.0937  1.369  0.0249342
67.8661  179.735  0.0341458
25.6662  0.417709  0.0333303
28.0306  3.48805  0.0332542
28.5494  1.58391  0.0347101
30.2739  0.407559  0.0296883
67.3474  2.67872  0.0300524
45.9462  3.18369  0.0283695
41.0173  2.43231  0.0279169
41.421  2.43966  0.0290976
54.2349  2.48075  0.0287314
60.1613  2.173  0.0298771
60.1613  2.173  0.0284702
45.0835  0.611691  0.0292129
35.0929  1.01849  0.0293786
32.6407  179.221  0.0289478
30.5825  179.474  0.0291447
27.1726  177.514  0.0257043
28.7888  0.47842  0.0283307
28.7321  0.476811  0.0305848
27.6993  2.65097  0.0281201
30.9169  2.95291  0.0317924
42.7186  2.09489  0.0339656
44.459  0.37062  0.0340028
28.4834  178.265  0.0291804
29.2335  177.712  0.0300936
36.0633  176.927  0.0287066
39.3315  175  0.0288629
39.2762  175.021  0.031306
41.9015  174.719  0.0352305
34.3037  172.828  0.0364025
33.4941  172.135  0.0331756
33.8196  171.178  0.0331451
32.817  171.03  0.0359773
28.9679  168.72  0.0358301
29.5332  170.987  0.0334858
26.5828  168.362  0.033151
28.5539  169.796  0.0347437
52.2288  177.175  0.0362592
51.4138  179.133  0.0385765
30.5091  1.76367  0.0367648
34.5518  2.3792  0.0388503
28.0391  1.42755  0.0388971
26.5207  2.27777  0.0376526
26.4175  2.47671  0.0387006
32.1332  1.65651  0.0404412
32.076  1.64891  0.0429973
35.9016  1.94508  0.0419909
31.3935  1.68164  0.0407869
22.9093  178.094  0.0496789
31.6157  0.75695  0.0438591
51.1135  0.98065  0.0392317
36.7352  0.706666  0.0474944
57.4234  2.02406  0.0867999
27.2459  3.17028  0.0850988
27.1888  3.15558  0.0751845
37.4851  4.41517  0.0709006
34.216  6.57695  0.0709587
12.43  20.8947  0.0683296
11.1655  7.1943  0.0671083
8.40181  96.3172  0.0645986
4.12303  13.4691  0.0598843
39.8105  176.789  0.0603418
39.8663  176.815  0.0560644
39.9222  176.841  0.0530348
39.9781  176.867  0.055313
40.0341  176.892  0.0616728
40.09  176.918  0.0596247
40.146  176.944  0.0561535
5.25617  174.035  0.0598641
6.05787  168.036  0.0630748
12.2155  179.255  0.062763
12.0967  176.336  0.0562408
21.3042  178.092  0.0553509
10.8773  171.739  0.062555
10.9316  171.844  0.0608987
10.9118  175.447  0.0609215
7.76079  169.849  0.0626892
22.2243  177.949  0.0644776
8.4521  169.664  0.063732
11.2267  170.557  0.0623285
8.83989  177.223  0.0642783
9.78973  177.225  0.0688196
12.794  175.578  0.0714818
11.3604  0.629216  0.0693242
11.4183  0.620879  0.0698946
11.4348  1.36625  0.0650748
39.1178  2.45337  0.0657189
26.8384  2.07658  0.0641261
34.4435  0.0171501  0.0651668
23.1302  0.62939  0.0639314
14.2607  177.866  0.0605781
17.217  178.777  0.0581256
25.2393  179.471  0.0597005
17.7866  177.803  0.0615109
17.8442  177.83  0.0567701
17.5423  176.887  0.0575619
15.8541  177.567  0.0609749
13.1317  177.224  0.0588454
15.5333  178.287  0.0625935
16.8928  179.627  0.0630969
15.8866  0.532847  0.0624132
23.4557  0.768853  0.0605645
26.089  179.698  0.0624969
26.3484  179.509  0.0625985
26.4066  179.515  0.0604176
15.4456  177.087  0.0644924
12.4651  0.507997  0.057861
12.2871  179.206  0.0583926
12.6972  179.22  0.0594637
37.1245  179.698  0.0614952
43.5522  179.952  0.062813
32.0036  179.393  0.0599587
19.8705  178.148  0.0594175
14.2035  176.472  0.05568
14.2604  176.524  0.0661821
17.383  177.584  0.0690197
32.1606  0.211487  0.0675917
31.807  0.0237928  0.0636717
17.7251  175.759  0.0591227
18.3619  176.383  0.0559009
18.4039  177.746  0.0541624
20.6614  176.651  0.0624392
20.8311  177.629  0.0652532
16.7216  177.232  0.0659087
16.7787  177.276  0.0652931
18.9063  176.602  0.0621305
42.7672  177.928  0.0543829
21.9523  176.809  0.0517558
17.3302  175.25  0.0494381
15.0429  175.608  0.0576011
21.6877  175.692  0.037161
23.86  175.16  0.0432582
71.3615  3.36336  0.00204055
38.8508  1.0449  0.0295051
41.9755  1.83277  0.0374773
18.0428  9.14545  0.0250299
21.3435  11.1037  0.0239571
20.9818  7.99752  0.0253524
21.7956  6.51815  0.0305439
22.3501  178.025  0.0320763
69.2639  179.825  0.0312023
26.2061  4.70829  0.0313037
35.0951  3.88332  0.0282511
32.8115  4.38311  0.031
52.1744  4.24702  0.0318168
63.0193  3.57174  0.0297369
55.0596  3.32503  0.029265
66.087  3.12995  0.0301113
53.9459  2.55978  0.0306161
54.0768  2.49862  0.0290306
60.0798  2.81567  0.0305701
60.0243  2.80326  0.0303545
51.2674  2.65756  0.0292129
31.3594  3.02236  0.0167296
26.8168  2.56608  0.0182402
26.7602  2.55768  0.0274112
27.2415  4.2578  0.0278847
26.4155  3.64083  0.0266186
35.0283  4.25355  0.0331017
40.2291  2.07066  0.034067
36.0449  1.48721  0.0322222
25.7805  179.28  0.0320007
37.533  177.373  0.0317423
37.4765  177.384  0.0361184
35.3706  176.775  0.0329505
39.4209  176.996  0.0308714
37.4666  175.708  0.0338666
32.774  173.292  0.0324236
35.6217  173.744  0.038424
30.8545  171.903  0.0362416
28.9569  170.704  0.0323166
26.457  171.922  0.031572
29.1582  174.36  0.0311928
29.1022  174.382  0.0305607
52.4075  178.77  0.0379431
55.0436  179.784  0.0386794
39.7976  179.634  0.0347366
48.3502  179.306  0.0379193
40.3197  0.485393  0.0406682
48.7313  1.72615  0.0384712
44.3168  0.708225  0.0449769
44.2596  0.704548  0.0379932
30.4274  178.333  0.0373782
26.0697  176.783  0.0374659
24.2141  173.848  0.0435024
38.1323  176.986  0.0487377
24.3559  170.444  0.0689429
40.453  177.88  0.0846591
27.7057  175.638  0.0957552
18.4541  166.745  0.0880587
18.3988  166.795  0.0810819
20.475  170.592  0.0723586
25.8938  179.121  0.0760222
37.4401  2.73468  0.0733043
12.2396  163.716  0.0701704
12.1858  150.469  0.066407
4.96009  68.8118  0.0649623
39.8105  176.789  0.066738
39.8663  176.815  0.0576494
39.9222  176.841  0.0569358
39.9781  176.867  0.0585178
40.0341  176.892  0.0628648
40.09  176.918  0.059031
40.146  176.944  0.0514251
4.46458  159.403  0.0594593
6.93243  154.814  0.0663752
7.83035  162.201  0.0637963
13.1216  169.699  0.0589079
13.7446  169.81  0.0633582
12.1024  172.34  0.0652658
12.1568  172.432  0.0633567
10.1744  165.356  0.0633643
11.0267  161.995  0.0638037
15.4009  171.438  0.0688175
10.103  165.131  0.0653877
